date,clock,stadium,class,attendance,links,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
15th January 2022,3:00pm,Carrow Road,h,"26,629",https://www.skysports.com/football/norwich-city-vs-everton/stats/446504,-1.1146602887375943,0.4735304279030296,-1.414433574190891,2.2995619666552316,0.9210511315500519,-1.371836688758101,1.019550275788737,0.5410066115637939,0.9460266386383503,-1.6852771862384648,0.7826890751269362,-0.7112514105442135,-1.1981921453145123,0.7103183625953673,1.0853375748360492,0.16357514714584717,-0.3200958219045616,-1.9743901040047052,-0.0395876769410325,1.1460650721322765,0.2889397171509727,-0.2262575920474164,-0.5081125596837663,-0.2583931331590038
15th January 2022,12:30pm,Etihad Stadium,h,"53,319",https://www.skysports.com/football/manchester-city-vs-chelsea/stats/446502,2.588438456421669,-0.17346675101215672,-2.476495858585734,1.2763212438338514,-2.182572631620053,0.7764438451015636,-0.4919909404230273,0.9451345558621113,-0.8929424000200439,-0.1612700586154099,0.7438273505714825,0.02685010717788329,0.2253504425726827,0.2745027073481792,0.34668957330096284,0.6963587318747679,1.7346046228908998,0.6815676168813288,0.7448578217578385,-1.4697229131049259,-0.11363375853421956,-0.26639538411638225,1.1985202357473113,1.0754456282777094
14th January 2022,8:00pm,Amex Stadium,d,"30,675",https://www.skysports.com/football/brighton-and-hove-albion-vs-crystal-palace/stats/446499,4.091940612485066,-0.3067027630776722,-0.2904041367992982,1.35204215400521,-1.6053329595200654,-0.400624363003576,-0.32035716088728844,0.564297748583173,0.7212251091122641,0.24489572555070308,1.2198690425313015,-0.18934893293436925,-0.8402626553432441,0.2985144946533311,0.016178154651990895,0.1365169481495403,0.08427831382165052,0.6961539356074985,-0.5166327359150145,0.07231483866587955,-0.06098355769115027,0.1896682119849111,0.7682600693376108,0.44965897221845397
12th January 2022,7:45pm,London Stadium,h,"59,775",https://www.skysports.com/football/west-ham-united-vs-norwich-city/stats/446466,2.6650373250466464,0.5015189783614293,-1.0354547059691395,-0.4015023885540481,-1.5363800786025112,-0.540368215681836,2.462779735290494,0.6250277919782677,-0.08859580599116616,-2.277994545237095,1.5460813865036538,-0.22460872747212754,0.2683075513734707,0.7415072076295388,0.6928373054179618,1.419546871132802,-0.6740132466208224,0.3955667144516402,0.0003319635714416747,0.4387755023888302,-1.2516787218433583,-0.5067470702816163,0.5725643785179008,1.2112725110253428
11th January 2022,7:45pm,St. Mary's Stadium,h,"27,383",https://www.skysports.com/football/southampton-vs-brentford/stats/446463,0.9629624899720146,-0.05429388634738033,-0.49333240916934146,-1.7890550804808916,-0.9734916773441831,0.9549921673700956,1.1887636696934762,0.9200246032798891,0.8838895625727201,-0.8152897332759402,-1.029057935288689,0.7923170925542659,-1.8395447559455629,-0.041384907841463626,-1.27387920047763,-0.06713268192250373,-0.24345233624828616,-0.7592186916533872,-1.5228801555788742,-0.20929113476603772,-0.798672457230058,-0.15821071797447586,-0.1978085526311448,-0.163412002525706
3rd January 2022,5:30pm,Old Trafford,a,"73,045",https://www.skysports.com/football/manchester-united-vs-wolverhampton-wanderers/stats/446495,-2.3535210833449898,0.19078663920919822,0.00126959138670087,0.5475711659387272,-0.25322920910604957,-0.8036703923496425,-0.1834644180634766,-1.791299878588177,-1.5553059551366268,-0.6249142636134107,0.14971594393834842,-1.1529866444073196,0.8100497835336677,0.9881998815385048,-0.2914694237858985,0.06756277959299534,0.6226287428162368,0.2842749752573668,0.11218330493611708,-0.20471820635366098,0.6495624678398347,-0.8211880384339839,-0.29134190045175684,-0.29244865408962734
2nd January 2022,4:30pm,Stamford Bridge,d,"40,072",https://www.skysports.com/football/chelsea-vs-liverpool/stats/446490,0.2205015934976429,0.4987920845290423,1.7042082001941432,-1.6677337430753378,-0.39067823678060687,0.8835034982656894,0.7322871572321575,0.590537732258744,-0.8730433726174085,0.668740245518118,-1.303860013704001,-0.9722219618392067,-0.44527027142834325,-0.34784786484209435,0.4308686558024825,0.5541857622619601,0.31841360681089753,-0.7245210743386935,-0.40639245361264625,0.1227805927184992,-0.003857649929079833,0.31198248350576063,-1.1012126827234419,0.12144353528166558
2nd January 2022,2:00pm,Elland Road,h,"36,083",https://www.skysports.com/football/leeds-united-vs-burnley/stats/446493,2.8329096199665647,0.2034751752727214,0.6499911076265423,-1.4308791364150157,1.2614852664701384,-2.1814347198750115,1.3789938072577677,2.5044810292691526,-0.5320018838387989,-0.2193232104843732,0.624934390917058,0.6163739514534107,1.035358287590068,0.7752375808320789,-0.2584427435670531,0.12133749027891126,-1.7459503021117597,-1.718103770399525,0.3379294913884788,-0.08320145845523164,-0.7004292770640445,0.11248865938897773,-0.3331596568485376,-0.530612009022237
2nd January 2022,2:00pm,Goodison Park,a,"38,203",https://www.skysports.com/football/everton-vs-brighton-and-hove-albion/stats/446492,0.17350375863969014,1.2113567651704469,0.8737929640427009,0.44908040063979043,-0.5297447937646875,-0.7492524276495384,0.4571067537961764,0.9593840843497612,1.0985832694343836,1.1783865395863844,-0.4911179759062011,0.34216600455143487,-0.47920023629998787,-0.24296723545136226,0.7441821579279428,-0.935720047040955,0.7208971735657963,-0.3963049697142828,-0.21435858283193737,0.6948598713628377,-0.2195045550740422,-0.7130898378700595,-0.9946010843432989,-0.5380074026046895
2nd January 2022,2:00pm,Gtech Community Stadium,h,"16,876",https://www.skysports.com/football/brentford-vs-aston-villa/stats/446489,-2.4205769250281954,-0.85268875527775,0.1885013857777693,-0.7959072596520633,1.4530951816593862,0.7473956847977057,-0.44644167376501537,-0.9776978923971096,0.053290936447445765,0.2487621947390647,0.03629453140207643,-0.3590925019521115,0.5413318366430747,1.2100180400247513,-1.2849029078977066,-0.6627322290766355,1.1175871217750581,0.861573180667734,-0.34750581063121166,0.03400743156756967,0.36710241847251535,0.2480326961664366,1.167469254277451,-0.39424583803974783
1st January 2022,5:30pm,Selhurst Park,a,"24,351",https://www.skysports.com/football/crystal-palace-vs-west-ham-united/stats/446491,3.6157797026641068,1.6483374631766776,1.1542186298779094,0.6464544639531337,-0.4125417402277529,0.6580488167519929,1.1214701295495249,-0.13942071479543341,1.1084950488287937,2.2844975686684283,-0.07012196235245226,-0.24884029953191722,-0.467317724552798,-0.17835753311777836,-0.3574224159214142,-0.6947852066817132,-0.06475581001481995,1.1326336006979867,-0.6431787153922195,1.5008410309672802,-0.5683994355391959,-0.8634764079343725,0.37184020178605254,0.19666239939083294
1st January 2022,3:00pm,Vicarage Road,a,"20,391",https://www.skysports.com/football/watford-vs-tottenham-hotspur/stats/446497,-5.624736571055636,2.248871680834349,-0.17092250924863178,-0.39240409775786156,-0.363482007228579,-0.47057486916647423,1.105328219542019,-0.17327172674783484,-0.003365196432533293,-0.19496267603054962,-0.9237743019040623,-0.5299373677441729,-2.1641758464056613,0.670584829484246,0.16109848061685858,0.8729084217388542,1.750403375770167,0.8935609712454454,0.2582998295787273,-0.9725919072615934,-0.018955351576194285,-0.7223979449008394,0.21965199402699845,-0.024289362494759506
1st January 2022,12:30pm,Emirates Stadium,a,"59,757",https://www.skysports.com/football/arsenal-vs-manchester-city/stats/446488,-4.044237913632983,-2.3310915084008763,0.3585091096609497,-2.471276956578486,0.21097577997051556,0.4589520653180655,-2.9893588994752784,-1.2140338533646506,-1.317941531582217,0.4781029359161667,3.3046156015155566,1.7041610066832573,-0.22004486911584534,-0.9149165087387346,0.5430433323159767,0.4021532998480758,-0.9406367128697185,-1.2074724441772244,-1.0656606262770956,-0.44644339786090403,0.0035530376084193975,-0.9831723142813218,-0.08454920692161845,0.13535134927031983
30th December 2021,8:15pm,Old Trafford,h,"73,121",https://www.skysports.com/football/manchester-united-vs-burnley/stats/446485,1.892274872578996,1.1461991282278434,0.1535746474964059,-1.9449373092554187,-1.1068099031182728,-0.33364312136037205,1.4745158557268627,-0.24482216945333526,-1.2126442565026976,1.0534439560956521,0.38359832075317285,0.31607201409719565,-0.24560602027122805,1.1521881060901635,-0.29186414103220193,-0.5812289314852879,-0.13824698815512387,0.3216162264413939,0.2416797709258628,0.07315076349677833,1.479599035806639,-0.5992687142928721,0.11296981628089568,0.3095413213492788
29th December 2021,8:15pm,Gtech Community Stadium,a,"17,009",https://www.skysports.com/football/brentford-vs-manchester-city/stats/446479,-3.7680841140242047,-1.257025478003528,-1.5032041666896416,-1.3201868617589154,-0.9709342231993356,-0.0778733962698387,-1.1040183214531225,0.5560338614642472,-0.8653290128490437,-0.28578256492875903,0.2554735480761537,0.7794102693588433,-3.1432428082622343,0.25893848546851256,-0.2839428888278942,-0.9254635239512012,0.6500472824084833,0.4456609026910751,0.8332198785836995,0.1823083536853976,-0.10058961504177841,-0.052387807263670975,-0.002531870341957182,0.8231652646089576
29th December 2021,7:30pm,Stamford Bridge,d,"40,080",https://www.skysports.com/football/chelsea-vs-brighton-and-hove-albion/stats/446480,-1.6742653485520698,0.940286473146638,-0.18536512050243634,1.3555879540390894,1.1216220809759792,-1.6505233746083303,-1.7741889842996967,-0.6162099469832217,0.3927299848797781,-1.4333299770082006,-0.5973540767909662,-0.435559806583584,1.1129231369919452,-0.18291854532454266,-0.8726665522232143,0.1745903228101752,0.9189935770702756,0.11339364588831116,0.18744098458256894,-0.766256380743506,-1.0549465860106608,-1.0875642954151636,-0.4627007406525988,0.04219472315454061
28th December 2021,8:00pm,The King Power Stadium,h,"32,230",https://www.skysports.com/football/leicester-city-vs-liverpool/stats/446484,-4.788823231323395,0.5762726110111148,-1.5451116732807966,0.05002141105178511,-0.7615043953431487,-1.8322174372235978,1.1177109147824789,-1.2962787013564319,-0.6897263392515505,0.3940704083730551,-0.2864504656993436,-0.6348532313924342,0.8065293315797032,-0.1892175261596314,0.193630087207709,-0.26914524044627663,-0.6739959124839947,0.9403891615376007,1.0052228300474064,0.3651754428302476,-1.4646812287428137,1.912668249616894,-0.8549400295743426,-0.04067403291329073
28th December 2021,3:00pm,St. Mary's Stadium,d,"31,304",https://www.skysports.com/football/southampton-vs-tottenham-hotspur/stats/446486,-5.622146146153272,1.9755472598932033,1.6723594786654215,1.313118301571978,0.6708363879028865,0.5570163588938774,0.18143001665689,-1.051068094980769,0.053477871673486506,-1.8290579848569206,2.953586617797557,0.3309256684527509,-0.9282020317038387,1.1230693429010437,0.08066773802596047,3.362864726679047,-0.24636483518018631,-1.031158378625396,0.19243371325788416,-1.204983537155241,-0.8908879342252917,0.8776477745622016,-0.0814041259909762,-0.9951854375276553
28th December 2021,3:00pm,Vicarage Road,a,"20,073",https://www.skysports.com/football/watford-vs-west-ham-united/stats/446487,-1.257558043135835,1.55266027974416,0.8934053291288722,0.831826033596824,0.051162360943708934,0.09693528680609571,1.0110883798998331,1.594826296408688,1.8881119333334297,1.265134280810697,-0.35449513626681245,1.7077893841012701,-0.3482974931095451,0.08899971391810997,-0.5943748156821052,-1.4461903607173763,0.46259482265856217,-0.2162189403349723,-0.12922791676248518,0.8715919051643357,0.33713269145008185,0.5737349841992617,0.18111997784308684,0.8771701640757673
28th December 2021,3:00pm,Selhurst Park,h,"24,433",https://www.skysports.com/football/crystal-palace-vs-norwich-city/stats/446481,1.2423907027526493,0.569672733895347,-1.2488479656053142,0.13661517780926677,0.8309430705836287,-1.1825862632428528,0.7829124811571512,-1.2679116275373292,-0.16484642917132475,0.7776192083917601,0.30671673306522534,-0.4817635003689498,-0.7820899995395154,0.8632866511634372,0.35752099153158207,-1.2248413368827369,1.2328360419197024,-1.93190269478103,0.5970554628593087,-0.03252644620431177,0.79255605862797,-0.04905824953585177,0.3088759897348618,-0.4582634129542181
27th December 2021,8:00pm,"St James' Park, Newcastle",d,"52,178",https://www.skysports.com/football/newcastle-united-vs-manchester-united/stats/446473,-1.961201518637725,0.0939313589508222,-0.22558136406708323,-2.0014716590715222,1.7946980959408356,1.0942317579703102,-1.4909680124899263,1.9989244771562797,-0.5719256903046755,0.07673368008673748,0.5925911204081495,-0.3162247430185078,0.053135820684190024,-0.02073458388511361,1.1103136373664326,-0.3558871061472215,0.6858362684658502,0.3908201117987826,-0.03193183429289409,-0.9850634055675607,1.4796108507798018,-0.5632566138660426,-0.4275632535207607,0.029082334090807013
26th December 2021,8:00pm,Amex Stadium,h,"30,141",https://www.skysports.com/football/brighton-and-hove-albion-vs-brentford/stats/446469,-0.525725469568265,1.4901631062208966,-0.323417877731457,0.3628862152087042,0.2720268664197795,-0.29318146938428186,0.5563699396929922,-1.4268961137180902,-0.8176708091245516,0.2787676683271491,0.046898687986204404,-1.7812456375681922,-0.2542042619198875,0.5265380904997509,0.37961776814395604,0.31207868192113025,0.3974336961207389,0.4465888604610522,-0.07261638126182103,-0.7632781774059008,-0.06284407030698767,0.5468527393803562,-0.20892588792956943,-0.21216372685612747
26th December 2021,5:30pm,Villa Park,a,"41,907",https://www.skysports.com/football/aston-villa-vs-chelsea/stats/446468,-1.8472473448395967,-1.6550419928835547,0.27404651848352996,0.265503770005818,-1.8970321599286937,0.9942893867033076,-0.7456402126307354,0.20882664846443671,-0.12982913231039647,-0.018294193960265163,0.32764888493957534,0.0523938832997415,0.37405694431788533,-0.27925252093473946,0.43628809829774945,-1.073379793566121,-0.198948705292592,-0.8747448014467676,0.8697580316694804,-0.09186776696207165,1.1972618523208487,-0.2151818200470874,-0.7160802710953411,-0.4568265366068753
26th December 2021,3:00pm,London Stadium,a,"41,027",https://www.skysports.com/football/west-ham-united-vs-southampton/stats/446476,0.6276121727776748,-0.3518587622440118,0.8592219422098053,0.26245882637309975,0.06039545818299336,0.4035565846793428,1.006044264810093,0.5239346278600159,0.7077107246065073,0.30957309949280115,-0.5861057657354856,-0.11351569628277504,0.8347320768718531,-0.349893875082676,-0.5532866860368375,0.06535542818288699,0.1579365844866318,-1.611848731751154,-0.6549726422934076,-0.97003685208635,-0.5878234771646762,-1.8783998917387343,1.1781675797543971,0.22955667721004533
26th December 2021,3:00pm,Tottenham Hotspur Stadium,h,"40,539",https://www.skysports.com/football/tottenham-hotspur-vs-crystal-palace/stats/446475,3.6543705429125084,-0.6613964889794868,-2.6552192566838877,0.0247416818310082,-0.5509518514999019,0.8190451176824987,-2.0122364263815915,-1.1426973787204067,1.360323832487106,-0.41866069988901383,-1.7590313989528004,1.649323645605043,0.4510827869408518,1.3451486516375304,0.3662474605474388,0.7942361634208901,-1.5543811146892688,-0.17496721998192127,-0.19875887474863876,1.0000635174021804,-0.23265145112379,0.9452916295857436,1.0534367821819999,0.2787925810423976
26th December 2021,3:00pm,Carrow Road,a,"26,940",https://www.skysports.com/football/norwich-city-vs-arsenal/stats/446474,-4.69138113193321,-1.6996018998955393,1.3795580030743604,-1.0861561168522276,-0.7647826163364003,0.2857158788902125,-0.010068059427373682,1.7618534250590294,1.1498777995768394,-0.8188660939907809,0.9580631207471532,0.5730054119567272,0.8538443002367254,-0.9018576814424263,2.198746548634426,-0.4368071366578851,0.6833023755657589,-0.7107704579186684,-0.39187791935263133,0.45279884344724414,-0.7824612193637239,0.28489264124776686,1.2764869974756405,-0.4087126957459343
26th December 2021,3:00pm,Etihad Stadium,h,"53,226",https://www.skysports.com/football/manchester-city-vs-leicester-city/stats/446472,1.8586939738932458,2.652370379892337,2.8091274906442285,-1.4304485250034984,-0.7138075319755605,2.1706409499514203,0.45295533127628146,-1.1117421733311714,0.5148216489516858,-2.0591759287007974,-0.06306470807248331,-0.5103267678712969,1.5761164450306029,-1.3977082104363332,0.04984401978261997,-0.44923820387919866,-1.4151113746029635,-1.171831335249446,1.6211704896068293,-1.4422488706348973,-0.6776875815004144,-0.37146160458698324,1.0706140220095837,0.5110956182402687
19th December 2021,4:30pm,Tottenham Hotspur Stadium,d,"45,421",https://www.skysports.com/football/tottenham-hotspur-vs-liverpool/stats/446464,-1.382770076390557,1.0474755903614201,-1.1350738170239345,1.2420367796130651,1.8697189861508503,1.5598725738859573,-1.5890370123698672,-0.6891094288158894,0.04028963657639151,0.5578360848099081,-2.4680738189071993,-0.17810446607001593,1.5916130149815721,1.5268324287161232,1.7145912153967555,0.8367859831000354,-1.81212193135763,-0.4162772411176372,-0.6509181958268282,-0.2473708217076315,-0.9174314470362185,-1.4560290491058434,0.6242637775514609,0.6559744421783371
19th December 2021,2:00pm,Molineux,d,"30,631",https://www.skysports.com/football/wolverhampton-wanderers-vs-chelsea/stats/446467,-2.372759931793385,-2.411803378592857,-1.8176523226696164,-1.2927074648763497,-1.7886528858328963,-0.31333851471268936,0.5403050974819862,-0.271335776713404,-0.6035288064930203,-0.07899357705504693,0.855446960160813,-0.4150459095513694,-0.639731517130488,0.7539806072561386,1.1378263630183503,-0.38456696216867453,1.2667471311665084,-1.0953446425265043,-0.4486620440486039,-0.8106502082308366,0.48869770606584845,1.072303257096753,0.3866050348497307,1.4662650053549944
19th December 2021,2:00pm,"St James' Park, Newcastle",a,"52,127",https://www.skysports.com/football/newcastle-united-vs-manchester-city/stats/446462,-4.721991304569131,1.239086060835417,0.4053318497572367,1.6343061905784435,-2.9354928192137884,1.0545248319365095,-1.2851452758128734,1.0084468727948783,-1.3550400298688765,1.0101448173678518,-0.19825025334497565,-0.17884660804784697,0.47101970428715784,-0.5626552880775304,0.5655094082096416,-0.3432748901581113,-0.9638093868106771,0.8857997509328104,0.4735800941555566,-0.9818465958347712,0.5880144660835783,0.509577320277654,0.7662927013662749,0.7539642761499916
18th December 2021,5:30pm,Elland Road,a,"36,166",https://www.skysports.com/football/leeds-united-vs-arsenal/stats/446460,-4.562678499758962,1.297417366740053,4.6381114869644335,0.16630817851172738,-0.5245484550783657,1.1841415960795352,0.027882135450588028,-0.43468943293005136,0.5096291880086155,-2.4531724937217594,-0.839728507814124,-0.2642634530128384,-0.8880883054209897,0.13358285174116416,-0.0871706214751097,-0.24284499998530115,-0.9740853991553116,0.24480197954269697,-1.6968086258518744,0.26748842825320207,0.9276304051833574,-0.17842380900618865,-0.07735625864098175,-0.8075946505628566
16th December 2021,8:00pm,Anfield,h,"52,951",https://www.skysports.com/football/liverpool-vs-newcastle-united/stats/446456,5.694246130480952,1.1435792556830247,0.41971689624104497,0.9966466569272786,-0.524476998961086,-0.4033968577171239,-0.350433911754714,0.8772655780245904,1.4237582230161698,-0.00494489523222134,0.7345417870861025,-1.0927618224366067,1.466803169611886,-0.08200576480470757,0.18952991821964157,0.9278400228465444,0.6196110582116534,0.45229259665618726,-0.6307354312487591,-0.6054150565364925,-1.5715154010694798,-0.3022693967349866,-0.17925559306765423,-0.9411039068188604
16th December 2021,7:45pm,Stamford Bridge,d,"39,933",https://www.skysports.com/football/chelsea-vs-everton/stats/446455,6.223385580593936,0.981890980297769,1.2213019556378917,0.38092524444224996,1.8107309367594877,0.40825852449863276,0.8109845958200665,0.5181158351189145,-0.45108970243738755,0.11915338928333379,-0.8976434614626989,0.6486787432993689,0.09347281894990399,-0.09929662061956389,-0.7686737708612752,0.28514070204665337,1.0686803482468794,1.4773539953692636,-2.6878710586747956,0.10506742004531555,0.5530262735814127,-0.19650732590064654,-0.36828531863119346,0.608889414264317
15th December 2021,8:00pm,Emirates Stadium,h,"59,777",https://www.skysports.com/football/arsenal-vs-west-ham-united/stats/446448,3.1380973246149884,-0.2764065159534599,-1.057137573773698,-1.5736525728948674,0.12471330151120176,-0.5999809951190106,-2.2983535169883234,-1.2883345413023823,2.1983377011809866,-0.5391057349159101,-0.8990565076129818,1.4023277264648584,0.35038968595554754,1.1100169298986413,1.8309131460099117,0.6612021225639279,-0.45955436016077145,0.16906554529839568,1.9302913044826893,0.24335675840175047,0.7785150137971516,-0.5812176390241253,-0.8340017574764623,-0.7761568054323283
15th December 2021,7:30pm,Selhurst Park,d,"22,861",https://www.skysports.com/football/crystal-palace-vs-southampton/stats/446452,-0.08924009393819222,-0.9182814982068556,-0.5031945348531813,1.191591869088238,3.2608254536766177,1.323226691731046,2.739234060236115,-0.8606200580233523,0.1895989098602161,-0.9928047593120224,0.6567538923282755,0.4177037886765487,1.2208003885945558,-0.8412310069550771,0.9652902037458412,-1.003555574141852,0.5457569314773958,0.8531328060167072,0.5924743835964642,0.48900824984552343,-0.6331829834383448,0.1910132695498235,0.04721528525010603,0.1423953164233531
15th December 2021,7:30pm,Amex Stadium,a,"30,362",https://www.skysports.com/football/brighton-and-hove-albion-vs-wolverhampton-wanderers/stats/446450,0.600237660703887,-1.237677343382516,1.5544210459788297,0.2984814694626489,-0.7602747853169697,0.252212338549135,0.30070270146964606,-0.4432252874543984,0.08562655768927013,-0.8280497437177632,-0.29377945250595167,-0.43936283567782203,-0.8054631900816412,0.048789563689463473,-0.9903470894455972,0.676089345769327,-0.49126884203607396,0.620948279704054,0.27469110846291384,1.1548313291262817,0.970391613566853,-0.421333969911182,-0.722390657027951,1.2443075253175486
14th December 2021,8:00pm,Etihad Stadium,h,"52,401",https://www.skysports.com/football/manchester-city-vs-leeds-united/stats/446457,6.2939670759340896,4.358919424403667,-2.0255598976978844,-1.4542886802014696,-0.02903886401939021,0.7134707466650928,-0.29868525168909377,-0.4621550798933094,0.3610568856319276,-1.1594571370456117,-0.18659604063099527,-0.13074098909171905,-0.9998043122210534,-1.2865586914716385,-0.06711169103231251,0.0760030043988622,-0.4381212296273046,-0.42602235579279935,0.23424144715452294,-0.27986970357046465,1.1442084165312887,-0.3772618978294596,-0.7793295631365563,-2.289135544830179
14th December 2021,7:45pm,Carrow Road,a,"26,836",https://www.skysports.com/football/norwich-city-vs-aston-villa/stats/446454,-2.834903698016525,-0.05421620804767868,0.5279972619597608,1.146071889901628,0.2054832088489974,-1.3608320377582501,-0.9633153989602443,-1.0437418982977875,0.3980414802848954,-1.1131246712871228,-1.5520421367894288,0.23661669575993638,0.23077219899529783,-0.42725032222595327,-0.12937877018866692,-0.7115684010464957,2.0277740638084882,-1.538385090989195,-1.116828230532546,0.06505022305198396,-0.11759173191129123,-0.32128322435798884,-0.31807305345940307,0.6236473071764268
12th December 2021,4:30pm,Selhurst Park,h,"24,066",https://www.skysports.com/football/crystal-palace-vs-everton/stats/446443,2.0136535421997133,1.2313627654299781,0.13138097418464992,1.9174522695919969,0.6854404966517901,0.07412553039077349,1.0564191328675103,-0.7606665201322176,1.6110519244006232,0.05698078046536057,-0.8311491509565055,-0.3951071212374292,0.35878361716697393,-0.2037823732184101,-1.3617714118181672,0.4178705854057381,1.05915755949155,-1.298690860292611,0.9578609648874571,0.8658755214271022,-0.25062661180110546,-0.2016358872085901,1.506255640550569,-0.25749907885839546
12th December 2021,2:00pm,The King Power Stadium,h,"31,959",https://www.skysports.com/football/leicester-city-vs-newcastle-united/stats/446444,-1.1786157513583169,-1.1152915904547385,-1.675524547758833,-0.8651238426509493,1.0297489225628116,1.1854740798900278,0.874778964635816,-1.2514426469992206,1.0582310937398234,0.08923314043315261,-1.0266691795104252,-1.0232318128282207,0.3470000444447081,-0.6750202289605708,-0.05615665552019069,-0.7554566106648163,0.5021054924244963,-0.7202488186176762,-1.1313355200486312,0.6509157737088679,-1.0447737846141099,-0.42587112974629204,-0.47958476041937725,-0.5509128355465539
12th December 2021,2:00pm,Turf Moor,d,"18,065",https://www.skysports.com/football/burnley-vs-west-ham-united/stats/446441,-3.428919044648534,-1.3599314857306215,-0.7007538544397837,0.05401699768353791,1.464980311364252,-3.333808792878464,0.9213247602775799,-0.9063111639950251,0.23640720097468482,-0.49849471362547776,0.25130252743236,0.03455371054078677,-0.5034252630371567,0.6887295424205075,-0.20158168343444613,-0.6113362895896503,-0.08568099448930541,-0.2443778573767386,-0.20806219433923256,0.10084803094618118,-0.567928759922455,1.184168086514074,-1.1083723224869693,0.5912754373540458
11th December 2021,5:30pm,Carrow Road,a,"27,066",https://www.skysports.com/football/norwich-city-vs-manchester-united/stats/446447,-1.4505182745531446,-0.4538580204444462,0.8939463054786276,-0.9237493317454801,0.4545274817353514,-0.6722857475642693,0.11316304664649884,-0.06315426710635506,0.3025948926655948,0.3373540754013805,-1.590615479282202,-0.022915171522805363,-1.732479996777148,-1.0432174991989676,0.5214215580184696,-0.2171348157611607,2.0362471980088195,-0.0843044846318242,0.7751774221028985,0.463366327565894,-1.1184437313325313,-0.6221156488746078,-1.3713897006222564,0.4118504516341298
11th December 2021,3:00pm,Anfield,h,"53,093",https://www.skysports.com/football/liverpool-vs-aston-villa/stats/446445,4.220905765047876,-0.24325407140072325,-1.455202117133999,2.2720932967990715,-0.9856251609561747,-1.620310347784429,-1.5816355009387095,0.4202543748206952,-0.9687294671364806,-0.35004116970048116,0.4765486907483714,-0.13155350734930873,-1.196768437848595,0.008967202585576262,-0.09372569137031045,-0.1352189032653935,0.11582794865175533,-0.6311754741607021,-0.2827869042557139,-0.28833759444694723,-0.6532307270558332,0.5082691196870267,0.16279366210131466,0.4646979833185094
11th December 2021,3:00pm,Stamford Bridge,h,"39,959",https://www.skysports.com/football/chelsea-vs-leeds-united/stats/446442,1.742434079639223,0.7396049250615441,-0.30256156499006026,2.0557643386899254,1.1929420919541733,1.9014832385110443,1.461811251389984,-0.6059036327921017,-0.39202558124770814,1.3593055809081351,-0.3056409151575474,-0.7618545799261128,-0.09200283439219878,0.4984171156290433,0.41020386868495834,-1.2767535169103097,0.9750042554330602,-1.160426112590157,-0.8122396886409575,-0.48331121036809005,0.31898647131872804,-0.7633038946131938,0.9902019610770886,-0.8236655520075097
11th December 2021,3:00pm,Emirates Stadium,h,"59,653",https://www.skysports.com/football/arsenal-vs-southampton/stats/446438,1.2660240485719003,1.2708526858498583,0.17460622684904145,-0.9692805886337735,-0.7536148710859651,-0.8299251692947981,1.3861128266283174,-1.2390415663692143,-1.4717614009605458,-1.0613004844106075,-0.9469280669051213,-1.413888007006559,-0.444935198748578,0.8300777888265445,-1.2008279276691531,1.2483270456778932,-0.9008615418829097,-1.4594425023026727,-0.5823784163186401,-0.05151348754181999,0.8998811666506816,-1.374883268199522,-1.0660916812368948,0.5161610019750722
11th December 2021,12:30pm,Etihad Stadium,h,"52,613",https://www.skysports.com/football/manchester-city-vs-wolverhampton-wanderers/stats/446446,6.334238073938512,-0.29794656285319826,0.21990065870868458,-0.6244320341600317,0.833249348359577,-0.6973246453118298,-3.159857467624521,-0.1271484882290608,1.7076270382500869,-0.39281302564277937,-1.392312465665354,0.9272443676909121,0.9811052474832379,1.1618147206585046,1.5040178634840249,1.896292520641825,-0.15853419877303213,0.29789657890106147,0.17284949116923892,-1.2920788655858948,0.1992737863242404,-1.1115672350412098,-0.04955549748165929,0.9396845435321498
10th December 2021,8:00pm,Gtech Community Stadium,h,"16,861",https://www.skysports.com/football/brentford-vs-watford/stats/446439,2.3915515165189185,-2.428063348876004,1.0530141469739207,0.041424536664867055,1.6768605982595692,-0.48339185735189044,1.1818373037337544,0.5959451536817544,0.08148249171865715,-0.8260849630353865,-0.568458957219415,1.171765594112455,0.5287759176855839,-0.262266142151052,-1.3639665374042336,-0.7038848362866909,-0.8420679730848373,-0.5170941053276966,1.0502668410613314,0.9859754759569448,0.43096656767392194,-1.5690933273687067,-1.9922543717685601,0.11233945038379116
6th December 2021,8:00pm,Goodison Park,h,"38,906",https://www.skysports.com/football/everton-vs-arsenal/stats/446429,-1.488725621294348,-0.4401203369954224,-1.6613512434656088,-0.1735315315240567,-0.20350636354971624,0.2008928069489498,-0.38726569443039904,2.3429389168077734,-2.2701271364824884,0.9442963926303909,-1.6217225251581107,-0.08278627963334824,-1.2201912199225358,-0.5350102665526182,-0.046816292286232845,0.40266905623238575,-0.7745008431151088,-1.0189623192566104,-0.27168350766399213,-0.0006094731423103186,-0.40301252423795475,-0.34558043918700987,-0.3960535635386548,-0.8661304997491296
