vp(m/s),vs(m/s),ro(g/cc)
3522.96,1873.19,2.46
3522.96,1873.19,2.46
3522.96,1873.19,2.46
3522.96,1873.19,2.46
3522.96,1873.19,2.47
3464.98,1869.26,2.47
3420.68,1801.13,2.47
3399.23,1799.57,2.46
3379.25,1796.17,2.45
3337.07,1772.83,2.45
3337.07,1767.39,2.42
3337.07,1767.39,2.42
3337.07,1767.39,2.42
3337.07,1767.39,2.42
3337.07,1767.39,2.43
3337.07,1767.39,2.43
3337.07,1767.39,2.43
3337.07,1767.39,2.43
3337.07,1767.39,2.43
3337.07,1767.39,2.45
3363.98,1772.53,2.45
3379.25,1772.83,2.46
3399.23,1799.57,2.47
3451.87,1801.13,2.48
3464.98,1810.05,2.49
3517.96,1830.78,2.49
3534.44,1843.63,2.49
3534.88,1863.23,2.49
3539.77,1869.26,2.52
3556.94,1879.54,2.52
3561.67,1883.27,2.53
3562.80,1926.60,2.53
3616.99,1941.94,2.53
3662.97,1983.69,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3712.69,2020.90,2.54
3662.97,1983.69,2.54
3616.99,1973.03,2.54
3562.80,1941.94,2.53
3562.42,1926.60,2.53
3556.94,1883.27,2.49
3539.77,1869.26,2.49
3534.88,1863.23,2.49
3534.44,1843.63,2.48
3517.96,1830.78,2.45
3464.98,1810.05,2.43
3451.87,1801.13,2.43
3379.25,1794.47,2.43
3363.98,1772.53,2.40
3363.98,1772.53,2.40
3451.87,1772.53,2.34
3517.96,1794.47,2.40
3534.44,1810.05,2.43
3534.88,1830.78,2.43
3539.77,1843.63,2.43
3562.42,1863.23,2.43
3562.80,1883.27,2.43
3616.99,1926.60,2.48
3712.69,1973.03,2.49
3791.45,1983.69,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.49
3886.22,2042.78,2.43
3886.22,2042.78,2.43
3886.22,2042.78,2.43
3886.22,2042.78,2.43
3886.22,2042.78,2.43
3886.22,2042.78,2.43
4144.43,2042.78,2.43
4343.08,2042.78,2.43
4343.08,2242.11,2.43
4343.08,2312.28,2.49
4343.08,2312.28,2.52
4343.08,2317.79,2.56
4347.12,2330.61,2.61
4347.13,2341.84,2.63
4350.72,2351.09,2.63
4352.15,2363.43,2.63
4353.25,2365.64,2.64
4388.23,2367.54,2.65
4405.19,2368.47,2.65
4437.92,2372.53,2.65
4437.92,2373.70,2.66
4437.92,2375.07,2.66
4437.92,2375.07,2.66
4437.92,2375.07,2.66
4437.92,2375.75,2.66
4437.92,2395.37,2.66
4437.92,2403.20,2.66
4437.92,2404.27,2.66
4439.89,2412.58,2.66
4452.09,2433.50,2.66
4478.28,2441.40,2.66
4479.54,2457.17,2.66
4496.55,2465.23,2.66
4496.55,2472.33,2.66
4479.54,2472.33,2.67
4478.28,2472.33,2.67
4452.09,2472.33,2.67
4441.90,2472.33,2.67
4439.89,2472.33,2.67
4437.92,2472.33,2.66
4406.61,2472.33,2.66
4405.19,2465.23,2.66
4392.36,2457.17,2.66
4388.23,2441.40,2.66
4366.19,2433.50,2.66
4360.48,2412.58,2.66
4357.36,2404.27,2.66
4353.25,2403.20,2.65
4352.15,2395.37,2.65
4350.72,2395.37,2.65
4349.34,2395.37,2.65
4349.34,2395.37,2.65
4347.13,2395.37,2.65
4347.13,2395.37,2.65
4344.70,2395.37,2.65
4320.56,2395.37,2.65
4311.24,2395.37,2.65
4266.66,2395.37,2.65
4255.69,2403.20,2.64
4233.18,2404.27,2.63
4225.07,2412.58,2.63
4225.07,2433.50,2.63
4233.18,2441.40,2.63
4233.18,2457.17,2.63
4233.18,2457.17,2.63
4233.18,2457.17,2.63
4233.18,2457.17,2.63
4205.61,2448.90,2.63
4200.62,2441.40,2.63
4185.55,2433.50,2.62
4007.97,2412.58,2.61
3810.87,2412.58,2.58
3810.87,2412.58,2.58
3810.87,2412.58,2.58
3810.87,2423.32,2.58
3810.87,2433.50,2.58
3810.87,2448.90,2.58
3810.87,2448.90,2.58
3810.87,2439.37,2.58
3810.87,2423.32,2.58
3773.73,2365.49,2.53
3746.07,2360.10,2.51
3712.52,2320.87,2.50
3693.88,2319.20,2.45
3681.79,2296.02,2.41
3482.63,2289.29,2.41
3245.78,2281.37,2.41
3209.61,2209.77,2.41
3209.61,2052.99,2.41
3209.61,1999.94,2.41
3209.61,1983.10,2.43
3209.61,1983.10,2.45
3245.78,1928.77,2.45
3315.22,1928.77,2.45
3315.22,1928.77,2.45
3315.22,1928.77,2.45
3315.22,1928.77,2.45
3315.22,1928.77,2.45
3315.22,1928.77,2.46
3404.02,1928.77,2.46
3422.99,1928.77,2.46
3472.91,1983.10,2.50
3482.63,1992.17,2.50
3543.33,1999.94,2.51
3552.14,2017.72,2.53
3634.75,2086.55,2.54
3639.49,2162.09,2.55
3693.88,2209.77,2.56
3712.52,2216.15,2.58
3743.34,2216.15,2.58
3746.07,2216.15,2.61
3773.73,2216.15,2.62
3810.87,2216.15,2.62
3810.87,2216.15,2.62
3810.87,2216.15,2.62
3810.87,2216.15,2.62
3810.87,2216.15,2.62
3810.87,2216.15,2.62
3810.87,2216.15,2.61
3823.60,2216.15,2.58
3896.79,2210.07,2.58
3896.79,2209.77,2.58
3896.79,2162.09,2.58
3860.43,2148.11,2.58
3823.60,2086.55,2.58
3761.17,2073.47,2.56
3743.34,2017.72,2.55
3646.99,1999.94,2.55
3639.56,1992.17,2.55
3639.49,1983.10,2.54
3634.75,1972.37,2.54
3634.75,1968.37,2.54
3634.75,1968.37,2.54
3634.75,1968.37,2.54
3634.75,1968.37,2.54
3634.75,1968.37,2.54
3634.75,1968.37,2.54
3634.75,1968.37,2.54
3634.75,1968.37,2.54
3634.75,1968.37,2.52
3634.75,1968.37,2.50
3621.90,1968.35,2.49
3615.55,1946.27,2.46
3615.55,1946.27,2.46
3615.55,1946.27,2.46
3615.55,1946.27,2.46
3615.55,1946.27,2.46
3615.55,1946.27,2.46
3615.55,1946.27,2.46
3615.55,1946.27,2.46
3615.55,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.44
3621.90,1946.27,2.46
3621.90,1946.27,2.50
3639.56,1968.37,2.50
3639.56,1972.37,2.51
3639.56,1982.87,2.51
3639.56,1982.87,2.51
3626.69,1982.87,2.56
3626.69,1982.87,2.56
3626.69,1982.87,2.56
3626.69,1982.87,2.56
3626.69,1982.87,2.56
3626.69,1982.87,2.57
3626.69,1982.87,2.60
3626.69,1982.87,2.60
3626.69,1982.87,2.60
3647.72,1984.96,2.60
3661.89,1994.76,2.60
3683.19,1996.84,2.61
3697.32,2020.75,2.62
3758.69,2065.59,2.63
3770.76,2080.78,2.63
3874.21,2120.03,2.63
3929.72,2127.63,2.63
3954.99,2180.72,2.63
4085.51,2221.78,2.64
4091.72,2230.21,2.64
4122.22,2275.61,2.64
4257.14,2300.97,2.65
4271.30,2337.68,2.65
4282.57,2357.62,2.65
4330.88,2378.90,2.65
4344.39,2389.77,2.65
4346.56,2410.46,2.65
4359.42,2429.45,2.65
4359.42,2440.58,2.65
4359.42,2440.58,2.65
4359.42,2440.58,2.65
4359.42,2440.58,2.65
4359.42,2437.97,2.65
4359.42,2429.45,2.65
4346.56,2389.77,2.65
4344.39,2378.90,2.65
4330.88,2365.92,2.65
4282.57,2357.62,2.65
4257.14,2305.74,2.65
4178.66,2300.97,2.65
4091.72,2275.61,2.65
4085.51,2256.07,2.65
4062.44,2230.21,2.64
4029.44,2222.18,2.64
4062.44,2222.18,2.64
4085.51,2256.07,2.64
4178.66,2260.88,2.65
4221.90,2275.61,2.65
4282.57,2305.74,2.65
4283.37,2350.05,2.65
4283.37,2350.05,2.65
4283.37,2350.05,2.65
4283.37,2350.05,2.65
4283.37,2350.05,2.65
4283.37,2350.05,2.65
4283.37,2350.05,2.65
4283.37,2350.05,2.65
4283.37,2350.05,2.65
4328.42,2356.29,2.65
4369.30,2357.62,2.65
4396.90,2365.92,2.65
4421.47,2385.73,2.65
4464.68,2389.77,2.65
4486.40,2394.00,2.65
4492.59,2397.54,2.65
4492.59,2409.53,2.65
4486.40,2409.53,2.65
4421.47,2397.54,2.65
4396.90,2394.00,2.65
4386.94,2385.73,2.65
4369.30,2365.92,2.65
4328.42,2361.53,2.65
4283.37,2356.29,2.65
4221.90,2350.05,2.65
4178.66,2305.74,2.65
4174.51,2291.97,2.64
4172.62,2290.35,2.64
4138.76,2260.88,2.64
4125.44,2256.07,2.64
4091.59,2246.45,2.64
4062.44,2236.99,2.64
4049.96,2222.18,2.63
4044.74,2212.85,2.62
4029.44,2209.48,2.62
4007.50,2185.20,2.61
4007.45,2173.05,2.61
3995.53,2171.46,2.61
3994.44,2164.72,2.61
3994.44,2160.76,2.61
4007.45,2164.72,2.61
4007.50,2171.46,2.62
4029.44,2185.20,2.62
4044.74,2193.29,2.63
4049.96,2209.48,2.64
4091.59,2212.85,2.64
4091.59,2212.85,2.64
4049.96,2209.48,2.62
4044.74,2193.29,2.62
4007.50,2185.20,2.61
4007.45,2164.72,2.61
3994.44,2160.76,2.60
3871.13,2105.93,2.60
3821.93,2045.60,2.59
3707.76,2020.51,2.59
3686.52,2018.44,2.59
3593.90,2001.75,2.59
3522.85,1935.08,2.54
3484.72,1907.14,2.53
3456.93,1889.64,2.53
3430.73,1876.43,2.51
3398.08,1863.32,2.44
3322.48,1850.59,2.43
3322.15,1830.43,2.43
3192.41,1815.29,2.43
3183.00,1802.31,2.40
3020.90,1779.11,2.38
3014.29,1733.68,2.37
3013.93,1714.77,2.30
3000.53,1646.94,2.28
2994.03,1608.67,2.27
2978.30,1607.38,2.26
2944.22,1597.71,2.25
2938.76,1568.88,2.16
2907.27,1526.66,2.04
2775.53,1508.26,1.93
2718.81,1488.31,1.89
2552.51,1486.16,1.78
2468.60,1484.84,1.63
2427.49,1402.54,1.63
2387.61,1399.48,1.63
2385.92,1399.48,1.63
2385.92,1399.48,1.63
2385.92,1399.48,1.48
2384.24,1245.18,1.41
2384.24,1171.45,1.41
2384.24,1168.14,1.41
2384.24,1168.14,1.41
2384.24,1168.14,1.41
2384.24,1168.14,1.41
2384.24,1161.14,1.41
2383.16,1140.92,1.41
2382.98,1140.69,1.41
2382.84,1127.99,1.41
2382.51,1101.15,1.40
2380.16,1097.52,1.37
2378.79,1068.19,1.37
2363.81,1061.43,1.34
2361.30,1058.02,1.34
2351.39,1056.81,1.34
2349.61,1036.02,1.34
2321.47,1034.93,1.34
2320.20,1030.18,1.34
2316.48,1029.11,1.34
2294.42,1027.53,1.34
2290.80,1020.29,1.34
2289.92,1018.50,1.34
2279.00,1017.61,1.34
2273.74,1007.57,1.33
2273.74,996.75,1.33
2273.74,970.39,1.33
2289.92,969.38,1.34
2290.80,967.03,1.35
2294.42,965.82,1.35
2294.42,962.78,1.35
2294.42,962.05,1.35
2294.42,962.05,1.35
2294.42,962.78,1.36
2310.18,965.82,1.36
2310.18,967.03,1.37
2316.48,969.38,1.37
2320.25,970.39,1.37
2321.47,975.07,1.37
2326.00,993.39,1.37
2328.51,996.75,1.37
2332.11,1007.57,1.38
2332.11,1013.43,1.38
2332.11,1017.61,1.39
2332.11,1017.91,1.39
2332.11,1018.50,1.39
2332.11,1023.55,1.40
2332.11,1023.55,1.40
2332.11,1023.55,1.41
2332.11,1023.55,1.41
2328.51,1023.55,1.41
2326.00,1023.55,1.41
2320.25,1023.55,1.41
2316.48,1023.55,1.41
2310.18,1023.55,1.41
2294.42,1023.55,1.41
2294.42,1023.55,1.41
2294.42,1023.55,1.41
2294.42,1023.55,1.41
2310.18,1023.55,1.41
2320.25,1029.11,1.42
2326.00,1036.02,1.49
2328.51,1110.20,1.59
2332.11,1192.37,1.75
2340.59,1248.61,1.79
2350.63,1282.87,2.00
2353.45,1443.54,2.10
2471.62,1529.11,2.26
2479.13,1580.36,2.38
2919.22,1604.66,2.40
3113.49,1683.35,2.54
3159.45,1754.05,2.54
3270.04,1775.28,2.54
3486.56,1993.96,2.54
3761.11,2183.26,2.54
3854.05,2208.74,2.54
4144.44,2368.04,2.54
4227.37,2461.18,2.54
4271.15,2466.43,2.54
4276.31,2485.16,2.54
4294.52,2510.81,2.54
4294.95,2513.32,2.54
4294.95,2536.22,2.54
4296.93,2538.62,2.55
4302.24,2539.36,2.55
4306.25,2540.56,2.56
4306.25,2540.56,2.56
4306.25,2540.56,2.56
4306.25,2540.56,2.56
4306.25,2540.56,2.56
4306.25,2540.56,2.56
4302.24,2540.56,2.56
4298.33,2540.56,2.56
4296.93,2540.56,2.56
4296.93,2540.56,2.56
4296.93,2540.56,2.56
4296.93,2540.56,2.56
4296.93,2540.56,2.56
4296.93,2540.56,2.56
4296.93,2540.56,2.56
4296.93,2540.56,2.56
4296.93,2540.56,2.56
4298.33,2540.56,2.56
4298.33,2540.56,2.56
4298.33,2540.56,2.56
4298.33,2540.56,2.56
4298.33,2540.56,2.56
4298.33,2540.56,2.56
4296.93,2510.81,2.55
4294.95,2509.17,2.55
4294.52,2485.16,2.54
4290.96,2466.43,2.54
4290.88,2432.23,2.54
4271.15,2406.44,2.55
4228.81,2406.44,2.55
4222.31,2406.44,2.55
4222.31,2406.44,2.55
4222.31,2406.44,2.55
4222.31,2406.44,2.55
4222.31,2404.84,2.55
4222.31,2400.18,2.55
4222.31,2400.18,2.55
4222.31,2400.18,2.55
4222.31,2400.18,2.55
4222.31,2400.18,2.55
4222.31,2400.18,2.55
4222.31,2400.18,2.55
4222.31,2400.18,2.56
4222.31,2400.18,2.56
4222.31,2400.18,2.56
4222.31,2400.18,2.56
4222.31,2400.18,2.56
4222.31,2400.18,2.57
4222.31,2400.18,2.57
4222.31,2400.18,2.57
4222.31,2400.18,2.56
4212.85,2392.59,2.56
4200.65,2373.27,2.56
4193.73,2372.22,2.56
4193.73,2372.22,2.56
4193.73,2372.22,2.55
4193.73,2372.22,2.55
4193.73,2372.22,2.55
4193.73,2372.22,2.54
4193.73,2372.22,2.54
4193.73,2372.22,2.54
4190.04,2371.81,2.54
4159.35,2342.02,2.54
4159.35,2318.38,2.54
4190.04,2318.38,2.55
4200.65,2318.38,2.55
4225.15,2342.02,2.55
4225.15,2371.81,2.56
4203.13,2371.81,2.56
4203.13,2373.27,2.57
4225.15,2374.00,2.57
4228.99,2375.95,2.59
4229.00,2386.55,2.59
4257.82,2390.90,2.59
4258.75,2401.70,2.59
4258.79,2401.89,2.59
4269.50,2403.09,2.59
4275.13,2424.82,2.59
4279.59,2437.39,2.59
4283.57,2455.32,2.60
4296.48,2450.06,2.60
4298.83,2437.39,2.60
4296.48,2424.82,2.60
4283.57,2420.56,2.60
4279.59,2403.09,2.60
4278.37,2403.09,2.60
4279.59,2403.09,2.60
4291.88,2401.89,2.60
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4293.49,2401.89,2.61
4291.88,2401.89,2.61
4278.37,2401.70,2.61
4278.37,2390.90,2.61
4278.37,2389.71,2.61
4278.37,2389.71,2.61
4278.37,2389.71,2.61
4278.37,2389.71,2.61
4291.88,2390.90,2.61
4293.49,2401.70,2.62
4296.48,2401.89,2.62
4298.14,2411.86,2.62
4301.02,2412.34,2.62
4307.11,2416.47,2.62
4308.75,2416.47,2.62
4310.05,2416.47,2.62
4310.05,2416.47,2.62
4310.05,2416.47,2.62
4308.75,2416.47,2.61
4308.75,2416.47,2.61
4308.75,2416.47,2.61
4308.75,2416.47,2.61
4308.75,2416.47,2.61
4308.75,2416.47,2.61
4308.75,2416.47,2.61
4307.11,2412.34,2.61
4301.02,2411.86,2.61
4298.14,2397.55,2.61
4293.49,2389.71,2.61
4291.88,2388.96,2.61
4278.37,2385.65,2.61
4271.18,2370.03,2.61
4265.48,2364.13,2.61
4249.91,2363.13,2.61
4249.02,2355.02,2.61
4243.22,2352.73,2.61
4221.17,2349.91,2.61
4210.59,2348.13,2.61
4182.84,2348.13,2.60
4172.09,2342.84,2.60
4164.88,2339.96,2.59
4164.40,2338.59,2.59
4091.61,2321.29,2.59
4084.79,2319.47,2.59
4060.49,2293.39,2.59
4053.05,2291.70,2.59
4053.05,2259.84,2.59
4053.05,2247.21,2.59
4046.18,2239.59,2.58
4027.18,2230.62,2.57
4017.87,2219.42,2.56
3927.48,2206.70,2.54
3836.72,2204.78,2.54
3832.26,2186.10,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3822.74,2177.91,2.54
3808.12,2170.01,2.53
3765.96,2156.05,2.53
3727.79,2153.98,2.53
3691.39,2115.09,2.53
3589.17,2047.23,2.53
3585.16,2012.47,2.53
3585.16,1970.06,2.53
3585.16,1970.06,2.53
3585.16,1970.06,2.53
3585.16,1970.06,2.53
3585.16,1970.06,2.53
3585.16,1970.06,2.53
3585.16,1970.06,2.53
3585.16,1970.06,2.50
3589.17,1970.06,2.50
3600.83,1970.06,2.48
3600.72,1954.60,2.48
3589.17,1933.29,2.41
3585.16,1913.55,2.41
3584.45,1912.96,2.41
3579.42,1912.59,2.41
3579.42,1912.59,2.41
3579.42,1912.59,2.41
3579.42,1912.59,2.40
3579.42,1912.59,2.40
3579.42,1912.59,2.40
3579.42,1912.59,2.40
3579.42,1912.04,2.40
3578.37,1910.96,2.40
3577.48,1910.61,2.40
3577.10,1910.35,2.40
3576.96,1910.35,2.40
3576.96,1910.35,2.40
3576.96,1910.35,2.40
3576.96,1910.35,2.40
3576.96,1910.35,2.40
3576.96,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.39
3575.55,1910.35,2.39
3575.55,1910.35,2.39
3575.55,1910.35,2.39
3575.55,1910.35,2.39
3575.55,1910.35,2.39
3575.55,1910.35,2.39
3575.55,1910.35,2.39
3575.55,1910.35,2.39
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.41
3575.55,1910.35,2.41
3575.55,1910.35,2.41
3575.55,1910.35,2.40
3575.55,1910.35,2.40
3575.55,1910.35,2.40
