vp(m/s),vs(m/s),ro(g/cc)
3959.33,2119.45,2.50
3967.73,2124.29,2.50
3974.55,2126.69,2.51
4018.62,2129.69,2.52
4018.62,2132.49,2.52
4018.62,2150.95,2.52
4018.62,2157.72,2.54
4018.62,2158.71,2.54
4030.43,2161.35,2.54
4072.29,2188.82,2.55
4088.77,2204.15,2.55
4090.64,2221.99,2.55
4128.76,2240.44,2.55
4176.51,2271.61,2.55
4237.97,2274.77,2.56
4238.99,2288.53,2.57
4278.13,2313.23,2.57
4297.28,2315.91,2.57
4339.25,2327.09,2.58
4344.17,2330.09,2.58
4344.17,2362.71,2.58
4344.17,2362.71,2.59
4344.17,2362.71,2.60
4382.71,2417.06,2.60
4487.65,2461.97,2.60
4563.88,2502.71,2.60
4563.88,2517.70,2.60
4563.88,2517.70,2.60
4563.88,2517.70,2.60
4563.88,2519.89,2.60
4610.22,2528.26,2.60
4611.02,2529.12,2.61
4641.29,2535.29,2.61
4670.69,2540.78,2.61
4685.07,2549.00,2.61
4685.07,2549.00,2.61
4685.07,2549.00,2.61
4685.07,2549.00,2.61
4685.07,2549.00,2.61
4685.07,2549.00,2.61
4685.07,2549.00,2.61
4685.07,2549.00,2.61
4685.07,2540.78,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4685.07,2535.29,2.60
4689.86,2535.29,2.59
4693.11,2540.78,2.59
4703.41,2549.00,2.60
4704.43,2552.86,2.60
4717.92,2556.02,2.60
4726.32,2564.54,2.60
4728.73,2565.32,2.60
4744.45,2580.81,2.60
4744.45,2587.04,2.60
4744.45,2600.31,2.60
4744.45,2600.31,2.60
4728.73,2600.31,2.60
4726.32,2587.04,2.60
4717.92,2580.81,2.60
4714.62,2565.32,2.60
4704.43,2556.02,2.60
4703.41,2552.86,2.59
4693.11,2552.86,2.59
4693.11,2552.86,2.59
4693.11,2552.86,2.59
4689.86,2552.86,2.59
4641.29,2552.86,2.59
4633.35,2549.00,2.59
4633.35,2544.84,2.59
4633.35,2544.84,2.59
4633.35,2544.84,2.59
4633.35,2544.84,2.59
4633.35,2518.56,2.59
4510.53,2485.47,2.59
4505.17,2442.84,2.59
4479.51,2433.96,2.59
4479.51,2433.96,2.59
4479.51,2433.96,2.59
4479.51,2442.84,2.59
4510.53,2485.47,2.59
4565.24,2516.88,2.59
4565.24,2516.88,2.59
4565.24,2516.88,2.59
4565.24,2516.88,2.59
4565.24,2516.88,2.60
4510.53,2516.88,2.60
4358.83,2442.84,2.59
4340.33,2432.19,2.59
4320.17,2396.36,2.59
4218.39,2356.26,2.59
4214.59,2345.72,2.59
4190.34,2312.62,2.59
4116.13,2270.91,2.59
4094.45,2243.32,2.59
4093.24,2231.36,2.59
4085.41,2219.33,2.59
4085.41,2219.33,2.59
4085.41,2219.33,2.59
4085.41,2219.33,2.59
4085.41,2219.33,2.59
4070.56,2219.33,2.58
4057.28,2215.93,2.58
4055.63,2206.78,2.58
4046.57,2206.78,2.57
4046.57,2206.78,2.56
4046.57,2206.78,2.56
4046.57,2206.78,2.56
4046.57,2206.78,2.56
4046.57,2206.78,2.56
4046.57,2206.78,2.57
4046.57,2210.32,2.58
4046.57,2215.93,2.58
4046.57,2219.33,2.58
4046.57,2226.78,2.58
4055.63,2231.36,2.59
4116.13,2257.37,2.59
4155.48,2270.91,2.59
4155.48,2279.14,2.60
4155.48,2279.14,2.60
4155.48,2279.14,2.60
4155.48,2279.14,2.60
4155.48,2279.14,2.59
4155.48,2279.14,2.59
4155.48,2279.14,2.59
4155.48,2279.14,2.58
4135.76,2270.91,2.58
4135.76,2257.37,2.58
4135.76,2257.37,2.59
4135.76,2257.37,2.59
4135.76,2257.37,2.59
4135.76,2257.37,2.59
4135.76,2257.37,2.59
4135.76,2257.37,2.59
4135.76,2257.37,2.59
4149.07,2257.37,2.59
4155.48,2279.14,2.59
4165.32,2284.83,2.61
4224.29,2299.42,2.62
4236.51,2304.25,2.62
4319.70,2331.68,2.62
4339.78,2437.90,2.62
4491.47,2490.36,2.62
4588.00,2607.97,2.62
4640.63,2608.17,2.62
4806.82,2610.87,2.62
4808.96,2612.06,2.62
4814.62,2612.06,2.62
4824.78,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.62
4830.68,2612.06,2.61
4824.78,2612.06,2.61
4808.96,2612.06,2.61
4808.96,2610.87,2.61
4808.71,2609.96,2.61
4806.82,2608.17,2.61
4804.55,2607.97,2.60
4792.90,2607.75,2.60
4785.95,2606.88,2.60
4785.95,2606.09,2.60
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4785.95,2600.20,2.59
4765.24,2594.96,2.59
4761.57,2588.62,2.59
4759.84,2585.94,2.59
4735.57,2585.50,2.57
4733.56,2579.76,2.57
4721.77,2572.52,2.56
4715.69,2571.54,2.56
4710.22,2567.21,2.56
4703.20,2562.76,2.56
4694.69,2553.94,2.56
4693.36,2553.56,2.56
4686.18,2548.15,2.55
4685.18,2546.70,2.55
4679.47,2546.01,2.55
4606.46,2544.42,2.54
4528.99,2541.30,2.54
4473.15,2539.58,2.53
4448.85,2504.49,2.53
4435.57,2453.22,2.52
4416.12,2432.54,2.52
4389.49,2432.54,2.52
4373.06,2432.41,2.51
4369.53,2427.70,2.51
4369.53,2425.70,2.51
4369.53,2421.84,2.51
4369.53,2421.55,2.51
4369.53,2415.55,2.51
4369.53,2415.55,2.51
4369.53,2415.55,2.51
4369.53,2415.55,2.51
4369.53,2412.76,2.51
4369.53,2412.64,2.51
4369.53,2411.75,2.51
4369.53,2411.02,2.51
4369.53,2408.02,2.51
4369.53,2405.62,2.51
4366.17,2399.13,2.52
4362.85,2396.18,2.52
4361.80,2394.96,2.52
4340.09,2394.96,2.52
4310.94,2394.96,2.51
4310.94,2394.96,2.51
4310.94,2394.96,2.51
4310.94,2394.96,2.51
4310.94,2394.96,2.51
4310.94,2394.96,2.51
4310.94,2394.96,2.51
4310.82,2392.13,2.50
4301.48,2386.86,2.50
4252.53,2383.11,2.48
4232.19,2377.66,2.48
4210.51,2377.66,2.48
4178.40,2377.66,2.48
4178.40,2377.66,2.50
4210.51,2377.66,2.50
4217.14,2383.11,2.51
4252.53,2386.86,2.51
4310.82,2392.13,2.52
4310.94,2394.96,2.52
4340.09,2396.18,2.52
4369.53,2405.62,2.53
4390.12,2408.02,2.54
4398.13,2411.75,2.54
4400.61,2412.64,2.54
4400.90,2412.76,2.54
4426.76,2414.53,2.55
4443.98,2415.55,2.56
4443.98,2415.55,2.56
4443.98,2415.55,2.56
4443.98,2415.55,2.56
4443.98,2415.55,2.56
4443.98,2414.53,2.56
4443.98,2412.76,2.56
4443.98,2412.64,2.56
4464.46,2412.64,2.56
4487.74,2414.53,2.56
4507.44,2415.55,2.57
4507.44,2423.33,2.57
4507.44,2428.13,2.58
4507.44,2428.13,2.58
4507.44,2454.41,2.58
4507.44,2454.73,2.58
4507.44,2461.18,2.58
4562.94,2468.02,2.59
4641.28,2499.46,2.60
4719.66,2513.92,2.60
4732.05,2525.73,2.61
4749.18,2551.31,2.61
4755.85,2568.16,2.61
4756.47,2653.39,2.62
4836.14,2708.64,2.62
4929.86,2749.83,2.62
4959.64,2752.23,2.62
4959.64,2752.23,2.62
4959.64,2752.23,2.62
4959.64,2752.23,2.62
4959.64,2752.23,2.62
5027.59,2772.15,2.62
5028.37,2773.71,2.62
5049.16,2778.36,2.62
5053.15,2786.93,2.62
5053.15,2787.38,2.62
5053.15,2796.04,2.62
5053.15,2796.04,2.62
5053.15,2796.04,2.62
5053.15,2796.04,2.62
5053.15,2796.04,2.62
5049.16,2796.04,2.62
5028.87,2796.04,2.62
5028.37,2787.38,2.62
5027.59,2778.36,2.62
4959.64,2773.71,2.62
4957.15,2772.15,2.62
4929.86,2752.23,2.62
4836.14,2750.07,2.62
4756.47,2653.39,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4749.18,2626.67,2.62
4732.05,2626.67,2.62
4719.66,2626.67,2.62
4706.40,2626.67,2.61
4641.15,2626.67,2.61
4592.29,2543.18,2.61
4592.29,2528.49,2.61
4592.29,2528.49,2.61
4592.29,2528.49,2.61
4585.60,2524.52,2.61
4488.72,2496.74,2.61
4474.01,2480.29,2.61
4474.01,2480.29,2.61
4474.01,2480.29,2.61
4474.01,2480.29,2.61
4474.01,2480.29,2.61
4474.01,2480.29,2.61
4474.01,2480.29,2.60
4474.01,2480.29,2.60
4474.01,2480.29,2.60
4474.01,2480.29,2.59
4474.01,2480.29,2.59
4474.01,2480.29,2.59
4474.01,2480.29,2.59
4474.01,2480.29,2.59
4474.01,2480.29,2.58
4474.01,2480.29,2.58
4474.01,2480.29,2.58
4474.01,2480.29,2.58
4474.01,2480.29,2.58
4488.72,2480.29,2.58
4506.45,2485.57,2.58
4506.45,2485.57,2.58
4506.45,2485.57,2.58
4529.58,2485.57,2.58
4549.64,2496.74,2.58
4553.33,2501.29,2.58
4572.57,2505.50,2.58
4578.24,2522.55,2.58
4580.61,2524.52,2.58
4580.61,2528.49,2.58
4580.61,2530.82,2.58
4580.61,2530.82,2.58
4581.11,2542.86,2.58
4581.46,2545.51,2.58
4624.51,2554.95,2.58
4638.29,2577.48,2.58
4648.26,2597.56,2.58
4661.12,2597.74,2.58
4679.22,2597.74,2.58
4679.64,2597.74,2.58
4682.56,2597.74,2.58
4689.54,2597.74,2.58
4690.14,2597.74,2.58
4690.22,2599.98,2.58
4693.51,2601.71,2.58
4698.83,2608.11,2.58
4698.83,2608.74,2.58
4698.83,2609.09,2.58
4699.93,2610.88,2.58
4709.22,2611.86,2.58
4710.88,2612.33,2.58
4710.95,2615.96,2.58
4711.75,2617.48,2.58
4711.75,2616.22,2.58
4711.75,2616.22,2.58
4711.75,2616.22,2.58
4711.75,2616.22,2.57
4711.75,2616.22,2.57
4713.42,2616.22,2.57
4713.60,2616.22,2.57
4718.58,2618.48,2.57
4723.85,2620.15,2.57
4723.85,2620.15,2.57
4723.85,2618.48,2.57
4723.85,2616.22,2.57
4723.85,2615.96,2.57
4723.85,2611.86,2.57
4723.85,2611.86,2.57
4723.85,2611.86,2.57
4723.85,2611.86,2.57
4723.85,2611.86,2.57
4723.85,2611.86,2.57
4723.85,2611.86,2.57
4723.85,2611.86,2.57
4723.85,2611.86,2.57
4730.19,2611.86,2.57
4744.08,2611.86,2.57
4744.08,2611.86,2.57
4744.08,2610.69,2.57
4744.08,2609.09,2.57
4745.80,2608.74,2.57
4745.80,2608.11,2.57
4745.80,2601.71,2.57
4745.80,2601.31,2.57
4745.80,2599.71,2.57
4745.80,2595.81,2.57
4745.80,2591.19,2.57
4745.80,2591.19,2.57
4752.21,2591.19,2.57
4760.42,2595.81,2.57
4767.91,2596.05,2.57
4776.17,2599.71,2.57
4784.65,2601.31,2.57
4787.44,2609.09,2.57
4798.49,2610.69,2.57
4797.85,2610.69,2.57
4787.44,2610.69,2.57
4784.65,2610.69,2.57
4767.91,2610.69,2.57
4745.80,2610.69,2.56
4745.36,2610.69,2.56
4740.51,2610.69,2.56
4732.39,2610.69,2.56
4732.39,2610.69,2.56
4732.39,2610.69,2.56
4732.39,2610.69,2.56
4732.39,2610.69,2.56
4740.51,2610.69,2.56
4732.39,2610.69,2.56
4727.38,2610.69,2.56
4724.73,2601.31,2.56
4719.63,2599.71,2.56
4717.35,2596.05,2.56
4717.35,2584.10,2.56
4719.63,2596.05,2.56
4724.73,2599.71,2.56
4727.38,2601.31,2.57
4732.39,2606.13,2.57
4732.39,2606.13,2.57
4732.39,2606.13,2.57
4732.39,2606.13,2.57
4732.39,2606.13,2.56
4732.39,2606.13,2.56
4732.39,2606.13,2.57
4732.39,2606.13,2.57
4732.39,2606.13,2.57
4727.38,2606.13,2.57
4724.73,2606.13,2.57
4719.63,2606.13,2.57
4717.35,2606.13,2.56
4717.23,2606.13,2.56
4716.37,2606.13,2.56
4684.57,2606.13,2.56
4684.57,2606.13,2.56
4684.57,2606.13,2.56
4684.57,2606.13,2.56
4684.57,2606.13,2.56
4684.57,2606.13,2.56
4634.81,2606.13,2.56
4494.31,2535.24,2.56
4408.96,2505.30,2.56
4408.63,2494.56,2.56
4373.13,2478.88,2.56
4332.12,2397.70,2.56
4315.40,2321.31,2.55
4291.20,2311.90,2.54
4285.38,2311.36,2.54
4272.64,2303.75,2.54
4272.24,2302.41,2.54
4258.44,2285.06,2.54
4227.03,2267.87,2.54
4213.27,2252.90,2.54
4130.31,2205.84,2.54
4082.49,2194.46,2.54
3981.07,2115.39,2.54
3929.08,2113.53,2.54
3912.74,2103.47,2.53
3911.98,2059.97,2.53
3909.82,2057.35,2.53
3894.49,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3890.90,2056.55,2.52
3894.49,2056.55,2.53
3909.82,2057.35,2.53
3911.98,2059.97,2.54
3912.74,2113.53,2.54
3929.08,2115.39,2.54
3981.07,2192.29,2.53
4082.49,2194.46,2.53
4109.26,2205.84,2.52
4130.31,2252.90,2.53
4213.27,2267.87,2.53
4227.03,2285.06,2.53
4272.24,2302.41,2.53
4272.24,2303.75,2.53
4244.86,2303.75,2.52
4213.27,2302.41,2.52
4130.31,2285.06,2.51
4109.26,2252.90,2.51
3929.08,2194.46,2.51
3908.82,2192.29,2.51
3908.82,2113.53,2.50
3908.82,2113.53,2.49
3908.82,2113.53,2.49
3935.42,2192.29,2.50
4109.26,2291.36,2.51
4244.86,2330.82,2.51
4269.73,2379.55,2.51
4318.09,2403.63,2.51
4359.42,2437.02,2.51
4408.98,2452.52,2.52
4408.98,2452.52,2.52
4408.98,2452.52,2.55
4408.98,2452.52,2.55
4408.98,2452.52,2.55
4408.98,2452.52,2.55
4408.98,2452.52,2.55
4408.98,2452.52,2.55
4408.98,2455.53,2.56
4465.23,2457.03,2.56
4476.96,2457.98,2.57
4476.96,2460.37,2.58
4476.96,2460.37,2.58
4476.96,2460.37,2.58
4476.96,2457.98,2.58
4465.23,2457.03,2.58
4408.98,2455.53,2.58
4390.95,2452.52,2.58
4377.44,2437.02,2.58
4359.42,2428.35,2.58
4354.70,2403.63,2.58
4318.09,2383.90,2.58
4278.13,2379.55,2.58
4269.73,2366.23,2.58
4244.86,2331.24,2.58
4210.28,2330.82,2.58
4144.18,2309.99,2.58
4128.14,2291.36,2.58
4127.81,2272.29,2.58
4127.81,2272.29,2.58
4127.81,2272.29,2.58
4127.81,2271.34,2.58
4127.81,2267.83,2.58
4127.81,2267.83,2.58
4127.81,2267.83,2.58
4127.81,2267.83,2.59
4128.14,2271.34,2.59
4144.18,2272.29,2.59
4150.98,2281.42,2.59
4162.94,2290.73,2.59
4171.38,2290.82,2.59
4186.54,2291.36,2.60
4210.28,2309.99,2.60
4210.28,2313.87,2.60
4210.28,2313.87,2.61
4210.28,2313.87,2.61
4210.28,2313.87,2.62
4210.28,2313.87,2.62
4210.28,2313.87,2.62
4210.28,2313.87,2.62
4210.28,2313.87,2.62
4210.28,2313.87,2.63
4210.28,2313.87,2.63
4186.54,2313.87,2.63
4186.54,2313.87,2.63
4186.54,2313.87,2.63
4186.54,2313.87,2.63
4210.28,2315.81,2.63
4240.27,2315.81,2.63
4186.57,2313.87,2.63
4186.54,2290.82,2.63
4178.78,2290.73,2.63
4171.38,2286.94,2.63
4171.38,2281.42,2.63
4171.38,2281.42,2.63
4178.78,2281.42,2.63
4186.54,2281.42,2.63
4186.57,2286.94,2.63
4194.86,2290.73,2.63
4240.27,2290.82,2.63
4241.24,2313.87,2.62
4247.38,2315.81,2.62
4310.71,2330.00,2.62
4310.71,2335.69,2.61
4310.71,2335.69,2.61
4310.71,2335.69,2.61
4310.71,2335.69,2.61
4310.71,2335.69,2.61
4345.82,2337.91,2.61
4367.99,2343.94,2.61
4371.53,2352.92,2.60
4373.24,2358.43,2.60
4374.12,2378.47,2.59
4383.67,2406.31,2.59
4385.68,2425.52,2.58
4436.10,2426.83,2.58
4436.10,2429.15,2.58
4436.10,2471.36,2.57
4436.10,2507.63,2.57
4436.10,2538.03,2.57
4428.94,2538.14,2.57
4427.78,2538.14,2.56
4425.37,2538.03,2.56
4420.70,2525.93,2.56
4420.18,2509.04,2.56
4420.18,2509.04,2.56
4420.18,2509.04,2.56
4420.18,2509.04,2.56
4420.18,2509.04,2.56
4420.18,2509.04,2.56
4420.18,2509.04,2.56
4420.18,2509.04,2.55
4420.18,2509.04,2.55
4420.70,2525.93,2.55
4425.24,2529.82,2.55
4425.37,2534.18,2.55
4427.78,2536.19,2.56
4428.94,2538.03,2.56
4436.10,2538.14,2.56
4445.13,2541.00,2.56
4474.85,2545.27,2.56
4475.94,2548.69,2.56
4483.44,2548.75,2.56
4485.76,2551.78,2.56
4494.10,2556.23,2.56
4496.79,2559.93,2.56
4498.26,2563.25,2.56
4502.76,2567.35,2.56
4525.49,2571.06,2.56
4525.49,2577.27,2.56
4525.49,2580.95,2.56
4525.49,2587.75,2.56
4525.49,2611.08,2.56
4525.49,2614.94,2.56
4550.07,2615.91,2.55
4626.81,2616.12,2.55
4663.88,2621.90,2.55
4673.98,2632.22,2.55
4694.99,2638.39,2.55
4697.52,2641.72,2.55
4697.52,2643.88,2.55
4694.99,2643.88,2.55
4673.98,2638.39,2.55
4626.81,2635.86,2.55
4626.81,2632.22,2.55
4694.99,2621.90,2.56
4697.52,2621.65,2.56
4709.30,2621.90,2.56
4722.84,2632.22,2.56
4738.79,2635.86,2.56
4738.80,2638.39,2.56
4751.97,2650.42,2.57
4772.63,2655.82,2.57
4779.76,2657.79,2.57
4782.15,2658.96,2.57
4784.04,2660.16,2.57
4784.20,2660.88,2.58
4784.20,2660.88,2.58
4784.20,2660.88,2.58
4784.20,2660.88,2.59
4784.20,2660.88,2.59
4784.20,2660.88,2.59
4784.20,2660.88,2.59
4795.30,2661.51,2.60
4801.65,2662.19,2.60
4805.66,2665.25,2.59
4806.76,2665.25,2.59
4806.76,2665.25,2.59
4805.66,2665.25,2.59
4801.65,2662.19,2.59
4795.30,2661.51,2.59
4784.20,2660.88,2.59
4784.04,2660.16,2.59
4782.15,2660.16,2.59
4782.15,2660.16,2.60
4782.15,2655.82,2.60
4782.15,2650.42,2.60
4782.15,2644.25,2.60
4779.76,2644.25,2.60
4779.76,2645.69,2.60
4784.04,2655.82,2.61
4795.30,2660.16,2.61
4784.04,2660.16,2.62
4779.46,2660.16,2.62
4778.47,2655.82,2.62
4750.26,2645.69,2.62
4738.80,2644.73,2.63
4735.04,2644.25,2.63
4729.24,2640.94,2.63
4728.84,2635.86,2.63
4719.10,2635.68,2.63
4719.10,2634.47,2.63
4719.10,2621.65,2.63
4719.10,2621.65,2.63
4719.10,2621.65,2.63
4724.09,2621.65,2.63
4728.84,2634.47,2.63
4728.84,2635.68,2.63
4728.84,2635.68,2.63
4728.84,2634.47,2.62
4724.09,2613.59,2.62
4719.10,2596.55,2.62
4718.17,2595.96,2.62
4717.99,2593.84,2.62
4713.59,2590.57,2.62
4684.85,2590.57,2.61
4684.85,2590.57,2.61
4684.85,2590.57,2.61
4684.85,2590.57,2.60
4713.59,2590.57,2.60
4713.59,2595.96,2.60
4713.59,2596.55,2.60
4713.59,2606.29,2.60
4706.96,2613.59,2.60
4684.85,2613.59,2.60
4684.85,2613.59,2.60
4684.85,2613.59,2.60
4684.85,2613.59,2.60
4684.85,2613.59,2.60
4684.85,2613.59,2.60
4684.85,2613.59,2.60
4706.96,2634.47,2.59
4717.99,2640.94,2.58
4718.17,2644.73,2.58
4719.10,2645.69,2.58
4722.90,2658.94,2.57
4724.09,2659.21,2.57
4729.24,2661.39,2.57
4735.04,2672.92,2.57
4771.38,2678.35,2.57
4771.38,2678.35,2.57
4771.38,2678.35,2.57
4735.04,2687.04,2.57
4724.09,2699.64,2.57
4723.29,2699.64,2.57
4723.29,2699.64,2.57
4723.29,2699.64,2.57
4723.29,2699.64,2.57
4723.29,2699.64,2.57
4723.29,2699.64,2.57
4724.09,2699.64,2.57
4727.18,2699.64,2.58
4771.38,2699.64,2.58
4778.66,2699.64,2.58
4793.76,2699.64,2.58
4799.47,2699.64,2.58
4799.47,2699.64,2.58
4793.76,2699.64,2.58
4778.66,2687.04,2.58
4771.38,2678.35,2.58
4727.18,2678.35,2.58
4727.18,2678.35,2.58
4759.96,2683.41,2.59
4778.66,2687.04,2.59
4793.76,2699.64,2.60
4799.47,2702.23,2.60
4799.47,2702.23,2.60
4793.76,2699.64,2.60
4778.66,2687.04,2.60
4759.96,2683.41,2.60
4727.18,2678.35,2.60
4727.18,2659.21,2.60
4727.18,2659.21,2.59
4727.18,2624.38,2.58
4727.18,2624.38,2.58
4727.18,2624.38,2.58
4727.18,2614.92,2.58
4723.29,2606.83,2.58
4723.29,2604.30,2.58
4723.29,2604.30,2.58
4723.29,2604.30,2.59
4723.29,2604.30,2.61
4723.29,2604.30,2.61
4723.29,2604.30,2.61
4723.29,2604.30,2.61
4723.29,2604.30,2.61
4723.29,2604.30,2.61
4706.32,2604.30,2.61
4706.32,2604.30,2.62
4706.32,2604.30,2.62
4706.32,2604.30,2.62
4706.32,2604.30,2.62
4698.68,2598.90,2.62
4688.75,2570.07,2.62
4688.75,2565.95,2.62
4688.75,2565.50,2.62
4688.75,2565.50,2.62
4688.75,2565.50,2.62
4688.75,2565.50,2.62
4688.75,2565.50,2.62
4688.75,2565.50,2.62
4652.74,2565.50,2.62
4626.96,2565.50,2.62
4626.58,2565.50,2.62
4607.05,2565.50,2.62
4607.05,2565.50,2.62
4589.88,2565.95,2.62
4567.37,2565.95,2.62
4567.37,2565.95,2.62
4567.37,2565.95,2.62
4567.37,2565.95,2.62
4589.88,2565.95,2.62
4598.94,2565.95,2.62
4598.94,2565.95,2.62
4598.94,2565.95,2.62
4598.94,2565.95,2.62
4598.94,2565.95,2.62
4607.05,2583.03,2.62
4624.94,2587.59,2.62
4626.58,2587.59,2.62
4626.96,2587.59,2.62
4652.74,2598.90,2.63
4688.75,2604.30,2.63
4706.32,2606.83,2.63
4728.31,2610.11,2.63
4737.83,2610.11,2.63
4740.70,2610.11,2.63
4749.77,2610.11,2.63
4760.83,2611.96,2.63
4775.31,2614.62,2.63
4785.09,2617.56,2.63
4785.09,2617.56,2.63
4785.09,2617.56,2.62
4785.09,2617.56,2.62
4785.09,2617.56,2.62
4785.09,2617.56,2.62
4785.09,2617.56,2.62
4799.32,2617.56,2.62
4808.76,2617.56,2.62
4811.18,2617.56,2.62
4850.34,2617.56,2.62
4838.11,2617.56,2.62
4840.20,2617.56,2.61
4862.85,2628.29,2.61
4879.71,2629.18,2.61
4879.74,2631.16,2.61
4881.10,2634.13,2.61
4906.70,2641.54,2.61
4924.31,2655.89,2.61
4942.38,2686.35,2.61
4942.38,2691.54,2.61
4942.38,2700.87,2.61
4942.38,2703.70,2.61
4942.38,2703.70,2.61
4942.38,2703.70,2.61
4942.38,2703.70,2.61
4942.38,2703.70,2.61
4942.38,2712.89,2.60
4942.38,2715.30,2.60
4942.38,2716.44,2.60
4942.38,2719.88,2.60
4942.38,2722.03,2.60
4942.38,2722.03,2.60
4942.38,2722.03,2.60
4924.31,2722.03,2.60
4906.70,2722.03,2.60
4900.80,2719.88,2.60
4881.10,2716.44,2.60
4881.10,2716.44,2.60
4881.10,2716.44,2.61
4881.10,2716.44,2.61
4881.10,2716.44,2.61
4881.10,2716.44,2.61
4879.74,2716.44,2.61
4878.37,2716.44,2.61
4851.47,2716.44,2.61
4850.47,2716.44,2.61
4840.20,2716.44,2.61
4838.11,2716.44,2.61
4837.11,2716.44,2.61
4816.85,2716.44,2.61
4813.13,2715.30,2.61
4804.29,2703.70,2.61
4794.52,2701.48,2.61
4787.81,2672.58,2.61
4770.35,2671.12,2.61
4756.88,2670.73,2.61
4722.70,2661.63,2.61
4714.21,2656.79,2.61
4706.33,2656.10,2.60
4702.01,2655.00,2.61
4702.01,2638.34,2.61
4702.01,2638.34,2.61
4702.01,2638.34,2.61
4698.26,2633.84,2.61
4679.34,2630.80,2.61
4678.01,2630.63,2.61
4676.99,2616.08,2.62
4676.99,2615.16,2.62
4676.99,2613.13,2.62
4656.33,2610.90,2.62
4655.69,2609.99,2.62
4652.42,2609.77,2.62
4641.29,2608.59,2.62
4634.98,2606.07,2.62
4634.98,2601.34,2.62
4634.88,2594.55,2.62
4631.99,2566.40,2.62
4624.97,2547.26,2.62
4622.28,2545.69,2.62
4621.35,2542.07,2.62
4615.43,2533.63,2.62
4605.25,2528.64,2.62
4585.45,2525.71,2.62
4561.20,2516.29,2.62
4521.97,2514.58,2.62
4514.77,2494.51,2.62
4480.06,2485.97,2.62
4445.47,2472.76,2.62
4445.47,2469.70,2.62
4445.47,2469.29,2.62
4445.47,2454.04,2.63
4445.47,2433.73,2.63
4445.47,2433.73,2.63
4445.47,2433.73,2.63
4445.47,2433.73,2.63
4445.47,2433.73,2.63
4445.47,2433.73,2.63
4445.47,2433.73,2.63
4445.47,2433.73,2.63
4426.28,2424.00,2.64
4420.46,2421.44,2.64
4386.75,2417.72,2.64
4356.85,2409.05,2.64
4336.16,2400.34,2.64
4336.16,2387.99,2.64
4336.16,2372.69,2.64
4336.16,2372.35,2.64
4336.16,2372.35,2.64
4336.16,2372.35,2.64
4330.99,2359.70,2.64
4330.99,2344.94,2.64
4330.99,2344.94,2.64
4330.99,2344.94,2.64
4330.99,2344.94,2.64
4330.99,2344.94,2.64
4330.99,2344.94,2.64
4330.99,2344.94,2.64
4330.99,2344.94,2.64
4325.42,2344.94,2.64
4319.96,2324.74,2.64
4305.52,2315.31,2.64
4288.55,2313.02,2.64
4286.02,2306.99,2.64
4286.02,2306.99,2.64
4288.55,2313.02,2.64
4305.52,2315.31,2.64
4319.96,2335.77,2.64
4319.96,2344.94,2.64
4319.96,2357.13,2.64
4319.96,2359.70,2.64
4288.55,2364.30,2.64
4288.55,2364.30,2.64
4288.55,2365.63,2.64
4314.63,2365.63,2.64
4314.63,2365.63,2.64
4314.63,2365.63,2.65
4314.63,2365.63,2.65
4314.63,2365.63,2.65
4314.63,2365.63,2.64
4288.55,2364.30,2.64
4237.07,2357.13,2.64
4219.47,2335.77,2.64
4216.23,2313.02,2.64
4204.85,2306.99,2.64
4157.94,2296.63,2.64
4142.63,2269.65,2.63
4142.63,2269.65,2.63
4142.63,2269.65,2.63
4142.63,2269.65,2.63
4142.63,2269.65,2.63
4142.63,2269.65,2.63
4157.94,2296.63,2.62
4204.85,2313.02,2.62
4216.23,2335.77,2.62
4219.47,2357.13,2.62
4237.07,2364.30,2.62
4251.08,2365.63,2.62
4251.08,2376.21,2.62
4251.08,2376.47,2.62
4251.08,2376.47,2.62
4251.08,2376.47,2.62
4237.07,2376.47,2.62
4219.47,2376.21,2.62
4216.23,2374.34,2.62
4188.31,2365.63,2.62
4157.94,2364.30,2.62
